NAME,pop,state,county,tract,bg,geoid
"Block Group 1, Census Tract 5420, Los Angeles County, California",756,06,037,542000,1,060375420001
"Block Group 2, Census Tract 5420, Los Angeles County, California",1681,06,037,542000,2,060375420002
"Block Group 1, Census Tract 2612, Los Angeles County, California",2912,06,037,261200,1,060372612001
"Block Group 1, Census Tract 2291, Los Angeles County, California",2914,06,037,229100,1,060372291001
"Block Group 2, Census Tract 2291, Los Angeles County, California",2318,06,037,229100,2,060372291002
"Block Group 2, Census Tract 2711, Los Angeles County, California",897,06,037,271100,2,060372711002
"Block Group 3, Census Tract 2711, Los Angeles County, California",643,06,037,271100,3,060372711003
"Block Group 1, Census Tract 2711, Los Angeles County, California",960,06,037,271100,1,060372711001
"Block Group 1, Census Tract 2753.11, Los Angeles County, California",900,06,037,275311,1,060372753111
"Block Group 2, Census Tract 2753.11, Los Angeles County, California",1698,06,037,275311,2,060372753112
"Block Group 3, Census Tract 2753.11, Los Angeles County, California",1592,06,037,275311,3,060372753113
"Block Group 2, Census Tract 4821.02, Los Angeles County, California",1058,06,037,482102,2,060374821022
"Block Group 1, Census Tract 4024.02, Los Angeles County, California",837,06,037,402402,1,060374024021
"Block Group 3, Census Tract 4024.02, Los Angeles County, California",2047,06,037,402402,3,060374024023
"Block Group 2, Census Tract 4024.02, Los Angeles County, California",1776,06,037,402402,2,060374024022
"Block Group 2, Census Tract 4051.02, Los Angeles County, California",1836,06,037,405102,2,060374051022
"Block Group 2, Census Tract 4300.02, Los Angeles County, California",916,06,037,430002,2,060374300022
"Block Group 3, Census Tract 4300.02, Los Angeles County, California",1241,06,037,430002,3,060374300023
"Block Group 1, Census Tract 4300.02, Los Angeles County, California",1026,06,037,430002,1,060374300021
"Block Group 1, Census Tract 5300.03, Los Angeles County, California",1491,06,037,530003,1,060375300031
"Block Group 2, Census Tract 5300.03, Los Angeles County, California",1596,06,037,530003,2,060375300032
"Block Group 2, Census Tract 5309.02, Los Angeles County, California",2117,06,037,530902,2,060375309022
"Block Group 2, Census Tract 5316.04, Los Angeles County, California",1638,06,037,531604,2,060375316042
"Block Group 1, Census Tract 5331.05, Los Angeles County, California",2533,06,037,533105,1,060375331051
"Block Group 2, Census Tract 5331.06, Los Angeles County, California",528,06,037,533106,2,060375331062
"Block Group 1, Census Tract 2622, Los Angeles County, California",3711,06,037,262200,1,060372622001
"Block Group 1, Census Tract 2624, Los Angeles County, California",953,06,037,262400,1,060372624001
"Block Group 1, Census Tract 2651, Los Angeles County, California",1315,06,037,265100,1,060372651001
"Block Group 2, Census Tract 2651, Los Angeles County, California",1213,06,037,265100,2,060372651002
"Block Group 1, Census Tract 5307, Los Angeles County, California",2354,06,037,530700,1,060375307001
"Block Group 1, Census Tract 9200.26, Los Angeles County, California",360,06,037,920026,1,060379200261
"Block Group 1, Census Tract 9200.35, Los Angeles County, California",1837,06,037,920035,1,060379200351
"Block Group 1, Census Tract 7009.01, Los Angeles County, California",960,06,037,700901,1,060377009011
"Block Group 2, Census Tract 9200.35, Los Angeles County, California",1066,06,037,920035,2,060379200352
"Block Group 3, Census Tract 9200.35, Los Angeles County, California",946,06,037,920035,3,060379200353
"Block Group 3, Census Tract 7009.01, Los Angeles County, California",645,06,037,700901,3,060377009013
"Block Group 4, Census Tract 7009.01, Los Angeles County, California",1264,06,037,700901,4,060377009014
"Block Group 1, Census Tract 1911.20, Los Angeles County, California",2342,06,037,191120,1,060371911201
"Block Group 2, Census Tract 1911.20, Los Angeles County, California",1726,06,037,191120,2,060371911202
"Block Group 2, Census Tract 5526.01, Los Angeles County, California",1158,06,037,552601,2,060375526012
"Block Group 5, Census Tract 5529, Los Angeles County, California",1698,06,037,552900,5,060375529005
"Block Group 1, Census Tract 5529, Los Angeles County, California",545,06,037,552900,1,060375529001
"Block Group 2, Census Tract 5529, Los Angeles County, California",722,06,037,552900,2,060375529002
"Block Group 2, Census Tract 5531, Los Angeles County, California",980,06,037,553100,2,060375531002
"Block Group 3, Census Tract 5531, Los Angeles County, California",762,06,037,553100,3,060375531003
"Block Group 4, Census Tract 5531, Los Angeles County, California",1996,06,037,553100,4,060375531004
"Block Group 1, Census Tract 5531, Los Angeles County, California",3203,06,037,553100,1,060375531001
"Block Group 2, Census Tract 5537.01, Los Angeles County, California",1806,06,037,553701,2,060375537012
"Block Group 3, Census Tract 5537.01, Los Angeles County, California",994,06,037,553701,3,060375537013
"Block Group 1, Census Tract 5537.01, Los Angeles County, California",1339,06,037,553701,1,060375537011
"Block Group 1, Census Tract 5539.01, Los Angeles County, California",2064,06,037,553901,1,060375539011
"Block Group 2, Census Tract 5539.01, Los Angeles County, California",1928,06,037,553901,2,060375539012
"Block Group 4, Census Tract 5539.01, Los Angeles County, California",911,06,037,553901,4,060375539014
"Block Group 3, Census Tract 5539.01, Los Angeles County, California",1834,06,037,553901,3,060375539013
"Block Group 1, Census Tract 5545.16, Los Angeles County, California",2050,06,037,554516,1,060375545161
"Block Group 2, Census Tract 5545.16, Los Angeles County, California",1905,06,037,554516,2,060375545162
"Block Group 1, Census Tract 5551.04, Los Angeles County, California",2400,06,037,555104,1,060375551041
"Block Group 1, Census Tract 9200.16, Los Angeles County, California",1119,06,037,920016,1,060379200161
"Block Group 2, Census Tract 9200.16, Los Angeles County, California",3346,06,037,920016,2,060379200162
"Block Group 2, Census Tract 4633, Los Angeles County, California",782,06,037,463300,2,060374633002
"Block Group 3, Census Tract 4308.02, Los Angeles County, California",747,06,037,430802,3,060374308023
"Block Group 4, Census Tract 4308.02, Los Angeles County, California",994,06,037,430802,4,060374308024
"Block Group 2, Census Tract 4308.02, Los Angeles County, California",2028,06,037,430802,2,060374308022
"Block Group 3, Census Tract 4319, Los Angeles County, California",1603,06,037,431900,3,060374319003
"Block Group 2, Census Tract 4319, Los Angeles County, California",1130,06,037,431900,2,060374319002
"Block Group 1, Census Tract 5030, Los Angeles County, California",705,06,037,503000,1,060375030001
"Block Group 3, Census Tract 5030, Los Angeles County, California",3093,06,037,503000,3,060375030003
"Block Group 4, Census Tract 5033.01, Los Angeles County, California",777,06,037,503301,4,060375033014
"Block Group 3, Census Tract 5033.01, Los Angeles County, California",707,06,037,503301,3,060375033013
"Block Group 1, Census Tract 5033.01, Los Angeles County, California",811,06,037,503301,1,060375033011
"Block Group 2, Census Tract 5040.01, Los Angeles County, California",3724,06,037,504001,2,060375040012
"Block Group 1, Census Tract 5409.01, Los Angeles County, California",1278,06,037,540901,1,060375409011
"Block Group 1, Census Tract 2933.04, Los Angeles County, California",2785,06,037,293304,1,060372933041
"Block Group 3, Census Tract 2643.01, Los Angeles County, California",2369,06,037,264301,3,060372643013
"Block Group 2, Census Tract 2643.01, Los Angeles County, California",2091,06,037,264301,2,060372643012
"Block Group 3, Census Tract 5409.01, Los Angeles County, California",1370,06,037,540901,3,060375409013
"Block Group 4, Census Tract 5409.01, Los Angeles County, California",769,06,037,540901,4,060375409014
"Block Group 5, Census Tract 5412, Los Angeles County, California",1214,06,037,541200,5,060375412005
"Block Group 1, Census Tract 5412, Los Angeles County, California",853,06,037,541200,1,060375412001
"Block Group 3, Census Tract 5412, Los Angeles County, California",2059,06,037,541200,3,060375412003
"Block Group 2, Census Tract 5416.05, Los Angeles County, California",2357,06,037,541605,2,060375416052
"Block Group 1, Census Tract 2240.20, Los Angeles County, California",985,06,037,224020,1,060372240201
"Block Group 2, Census Tract 3009.02, Los Angeles County, California",1168,06,037,300902,2,060373009022
"Block Group 1, Census Tract 3013, Los Angeles County, California",721,06,037,301300,1,060373013001
"Block Group 1, Census Tract 1233.03, Los Angeles County, California",663,06,037,123303,1,060371233031
"Block Group 1, Census Tract 1234.20, Los Angeles County, California",2556,06,037,123420,1,060371234201
"Block Group 2, Census Tract 1234.20, Los Angeles County, California",1023,06,037,123420,2,060371234202
"Block Group 3, Census Tract 1234.20, Los Angeles County, California",780,06,037,123420,3,060371234203
"Block Group 2, Census Tract 1273, Los Angeles County, California",1305,06,037,127300,2,060371273002
"Block Group 1, Census Tract 1273, Los Angeles County, California",2426,06,037,127300,1,060371273001
"Block Group 1, Census Tract 2162, Los Angeles County, California",625,06,037,216200,1,060372162001
"Block Group 2, Census Tract 2162, Los Angeles County, California",1131,06,037,216200,2,060372162002
"Block Group 2, Census Tract 2169, Los Angeles County, California",850,06,037,216900,2,060372169002
"Block Group 3, Census Tract 2169, Los Angeles County, California",1160,06,037,216900,3,060372169003
"Block Group 4, Census Tract 2169, Los Angeles County, California",1526,06,037,216900,4,060372169004
"Block Group 1, Census Tract 2169, Los Angeles County, California",812,06,037,216900,1,060372169001
"Block Group 5, Census Tract 2169, Los Angeles County, California",752,06,037,216900,5,060372169005
"Block Group 2, Census Tract 2188, Los Angeles County, California",1742,06,037,218800,2,060372188002
"Block Group 1, Census Tract 2188, Los Angeles County, California",1110,06,037,218800,1,060372188001
"Block Group 1, Census Tract 3115, Los Angeles County, California",1812,06,037,311500,1,060373115001
"Block Group 2, Census Tract 3115, Los Angeles County, California",1788,06,037,311500,2,060373115002
"Block Group 1, Census Tract 3021.03, Los Angeles County, California",1735,06,037,302103,1,060373021031
"Block Group 2, Census Tract 3021.03, Los Angeles County, California",2462,06,037,302103,2,060373021032
"Block Group 5, Census Tract 3108, Los Angeles County, California",1565,06,037,310800,5,060373108005
"Block Group 4, Census Tract 3108, Los Angeles County, California",1081,06,037,310800,4,060373108004
"Block Group 2, Census Tract 3108, Los Angeles County, California",823,06,037,310800,2,060373108002
"Block Group 4, Census Tract 3109, Los Angeles County, California",1064,06,037,310900,4,060373109004
"Block Group 6, Census Tract 3109, Los Angeles County, California",1049,06,037,310900,6,060373109006
"Block Group 3, Census Tract 3109, Los Angeles County, California",443,06,037,310900,3,060373109003
"Block Group 2, Census Tract 3109, Los Angeles County, California",1422,06,037,310900,2,060373109002
"Block Group 3, Census Tract 2920, Los Angeles County, California",2869,06,037,292000,3,060372920003
"Block Group 1, Census Tract 1897.01, Los Angeles County, California",731,06,037,189701,1,060371897011
"Block Group 2, Census Tract 1897.01, Los Angeles County, California",689,06,037,189701,2,060371897012
"Block Group 2, Census Tract 1907, Los Angeles County, California",609,06,037,190700,2,060371907002
"Block Group 1, Census Tract 2971.10, Los Angeles County, California",2199,06,037,297110,1,060372971101
"Block Group 3, Census Tract 3103, Los Angeles County, California",667,06,037,310300,3,060373103003
"Block Group 4, Census Tract 3103, Los Angeles County, California",656,06,037,310300,4,060373103004
"Block Group 1, Census Tract 3103, Los Angeles County, California",916,06,037,310300,1,060373103001
"Block Group 1, Census Tract 4002.06, Los Angeles County, California",3121,06,037,400206,1,060374002061
"Block Group 2, Census Tract 4019.02, Los Angeles County, California",2548,06,037,401902,2,060374019022
"Block Group 4, Census Tract 4019.02, Los Angeles County, California",1553,06,037,401902,4,060374019024
"Block Group 1, Census Tract 4019.02, Los Angeles County, California",879,06,037,401902,1,060374019021
"Block Group 1, Census Tract 4035, Los Angeles County, California",1866,06,037,403500,1,060374035001
"Block Group 1, Census Tract 2411.20, Los Angeles County, California",1466,06,037,241120,1,060372411201
"Block Group 1, Census Tract 3017.02, Los Angeles County, California",2073,06,037,301702,1,060373017021
"Block Group 4, Census Tract 3017.02, Los Angeles County, California",815,06,037,301702,4,060373017024
"Block Group 2, Census Tract 3017.02, Los Angeles County, California",1945,06,037,301702,2,060373017022
"Block Group 1, Census Tract 3114, Los Angeles County, California",1008,06,037,311400,1,060373114001
"Block Group 3, Census Tract 5540.02, Los Angeles County, California",970,06,037,554002,3,060375540023
"Block Group 1, Census Tract 5540.02, Los Angeles County, California",1980,06,037,554002,1,060375540021
"Block Group 2, Census Tract 5540.02, Los Angeles County, California",2893,06,037,554002,2,060375540022
"Block Group 3, Census Tract 5508, Los Angeles County, California",1168,06,037,550800,3,060375508003
"Block Group 6, Census Tract 5508, Los Angeles County, California",1775,06,037,550800,6,060375508006
"Block Group 4, Census Tract 5508, Los Angeles County, California",1252,06,037,550800,4,060375508004
"Block Group 2, Census Tract 5508, Los Angeles County, California",737,06,037,550800,2,060375508002
"Block Group 1, Census Tract 5508, Los Angeles County, California",991,06,037,550800,1,060375508001
"Block Group 7, Census Tract 5508, Los Angeles County, California",1068,06,037,550800,7,060375508007
"Block Group 2, Census Tract 7002, Los Angeles County, California",537,06,037,700200,2,060377002002
"Block Group 4, Census Tract 7002, Los Angeles County, California",798,06,037,700200,4,060377002004
"Block Group 1, Census Tract 7002, Los Angeles County, California",3018,06,037,700200,1,060377002001
"Block Group 1, Census Tract 6013.01, Los Angeles County, California",885,06,037,601301,1,060376013011
"Block Group 2, Census Tract 6013.01, Los Angeles County, California",1133,06,037,601301,2,060376013012
"Block Group 1, Census Tract 9201.09, Los Angeles County, California",5835,06,037,920109,1,060379201091
"Block Group 1, Census Tract 4034.03, Los Angeles County, California",1885,06,037,403403,1,060374034031
"Block Group 2, Census Tract 4034.03, Los Angeles County, California",1317,06,037,403403,2,060374034032
"Block Group 1, Census Tract 5358.02, Los Angeles County, California",1448,06,037,535802,1,060375358021
"Block Group 4, Census Tract 5358.02, Los Angeles County, California",2286,06,037,535802,4,060375358024
"Block Group 3, Census Tract 5358.02, Los Angeles County, California",1614,06,037,535802,3,060375358023
"Block Group 1, Census Tract 1256, Los Angeles County, California",758,06,037,125600,1,060371256001
"Block Group 2, Census Tract 1256, Los Angeles County, California",1060,06,037,125600,2,060371256002
"Block Group 2, Census Tract 1234.10, Los Angeles County, California",1429,06,037,123410,2,060371234102
"Block Group 3, Census Tract 1247, Los Angeles County, California",1921,06,037,124700,3,060371247003
"Block Group 2, Census Tract 1247, Los Angeles County, California",1238,06,037,124700,2,060371247002
"Block Group 1, Census Tract 1247, Los Angeles County, California",1289,06,037,124700,1,060371247001
"Block Group 1, Census Tract 1253.20, Los Angeles County, California",2301,06,037,125320,1,060371253201
"Block Group 2, Census Tract 1282.10, Los Angeles County, California",2087,06,037,128210,2,060371282102
"Block Group 1, Census Tract 1282.10, Los Angeles County, California",3160,06,037,128210,1,060371282101
"Block Group 2, Census Tract 1282.20, Los Angeles County, California",1611,06,037,128220,2,060371282202
"Block Group 1, Census Tract 4006.04, Los Angeles County, California",715,06,037,400604,1,060374006041
"Block Group 1, Census Tract 4012.03, Los Angeles County, California",2314,06,037,401203,1,060374012031
"Block Group 2, Census Tract 4015, Los Angeles County, California",2499,06,037,401500,2,060374015002
"Block Group 3, Census Tract 4015, Los Angeles County, California",901,06,037,401500,3,060374015003
"Block Group 2, Census Tract 4016.02, Los Angeles County, California",1218,06,037,401602,2,060374016022
"Block Group 3, Census Tract 4016.02, Los Angeles County, California",1257,06,037,401602,3,060374016023
"Block Group 3, Census Tract 1011.10, Los Angeles County, California",979,06,037,101110,3,060371011103
"Block Group 1, Census Tract 1011.10, Los Angeles County, California",1806,06,037,101110,1,060371011101
"Block Group 2, Census Tract 1011.10, Los Angeles County, California",1529,06,037,101110,2,060371011102
"Block Group 2, Census Tract 1032, Los Angeles County, California",1980,06,037,103200,2,060371032002
"Block Group 1, Census Tract 1032, Los Angeles County, California",2314,06,037,103200,1,060371032001
"Block Group 1, Census Tract 1041.03, Los Angeles County, California",1877,06,037,104103,1,060371041031
"Block Group 2, Census Tract 1041.03, Los Angeles County, California",1770,06,037,104103,2,060371041032
"Block Group 2, Census Tract 2933.02, Los Angeles County, California",2699,06,037,293302,2,060372933022
"Block Group 1, Census Tract 2933.02, Los Angeles County, California",2616,06,037,293302,1,060372933021
"Block Group 1, Census Tract 4605.02, Los Angeles County, California",709,06,037,460502,1,060374605021
"Block Group 6, Census Tract 4605.02, Los Angeles County, California",888,06,037,460502,6,060374605026
"Block Group 3, Census Tract 4605.02, Los Angeles County, California",911,06,037,460502,3,060374605023
"Block Group 2, Census Tract 4605.02, Los Angeles County, California",420,06,037,460502,2,060374605022
"Block Group 5, Census Tract 4605.02, Los Angeles County, California",617,06,037,460502,5,060374605025
"Block Group 4, Census Tract 4605.02, Los Angeles County, California",861,06,037,460502,4,060374605024
"Block Group 2, Census Tract 9200.18, Los Angeles County, California",690,06,037,920018,2,060379200182
"Block Group 1, Census Tract 1957.10, Los Angeles County, California",1367,06,037,195710,1,060371957101
"Block Group 2, Census Tract 1957.10, Los Angeles County, California",1562,06,037,195710,2,060371957102
"Block Group 1, Census Tract 9200.18, Los Angeles County, California",966,06,037,920018,1,060379200181
"Block Group 3, Census Tract 9200.18, Los Angeles County, California",439,06,037,920018,3,060379200183
"Block Group 3, Census Tract 6012.02, Los Angeles County, California",1267,06,037,601202,3,060376012023
"Block Group 1, Census Tract 6012.02, Los Angeles County, California",1394,06,037,601202,1,060376012021
"Block Group 2, Census Tract 6018.02, Los Angeles County, California",1247,06,037,601802,2,060376018022
"Block Group 1, Census Tract 6019, Los Angeles County, California",2713,06,037,601900,1,060376019001
"Block Group 3, Census Tract 6023.02, Los Angeles County, California",1929,06,037,602302,3,060376023023
"Block Group 2, Census Tract 6023.02, Los Angeles County, California",568,06,037,602302,2,060376023022
"Block Group 4, Census Tract 6023.02, Los Angeles County, California",1112,06,037,602302,4,060376023024
"Block Group 4, Census Tract 6024.02, Los Angeles County, California",1323,06,037,602402,4,060376024024
"Block Group 3, Census Tract 6024.02, Los Angeles County, California",1069,06,037,602402,3,060376024023
"Block Group 5, Census Tract 6024.02, Los Angeles County, California",482,06,037,602402,5,060376024025
"Block Group 1, Census Tract 6024.02, Los Angeles County, California",884,06,037,602402,1,060376024021
"Block Group 2, Census Tract 4034.02, Los Angeles County, California",1516,06,037,403402,2,060374034022
"Block Group 1, Census Tract 4034.02, Los Angeles County, California",2247,06,037,403402,1,060374034021
"Block Group 3, Census Tract 4044.01, Los Angeles County, California",1148,06,037,404401,3,060374044013
"Block Group 2, Census Tract 4044.01, Los Angeles County, California",1573,06,037,404401,2,060374044012
"Block Group 2, Census Tract 4071.02, Los Angeles County, California",2201,06,037,407102,2,060374071022
"Block Group 3, Census Tract 4071.02, Los Angeles County, California",1753,06,037,407102,3,060374071023
"Block Group 1, Census Tract 2011.10, Los Angeles County, California",652,06,037,201110,1,060372011101
"Block Group 1, Census Tract 2098.10, Los Angeles County, California",1372,06,037,209810,1,060372098101
"Block Group 1, Census Tract 2124.10, Los Angeles County, California",1338,06,037,212410,1,060372124101
"Block Group 2, Census Tract 2124.10, Los Angeles County, California",3040,06,037,212410,2,060372124102
"Block Group 1, Census Tract 9105.01, Los Angeles County, California",1364,06,037,910501,1,060379105011
"Block Group 3, Census Tract 9105.01, Los Angeles County, California",1981,06,037,910501,3,060379105013
"Block Group 1, Census Tract 9201.06, Los Angeles County, California",3573,06,037,920106,1,060379201061
"Block Group 1, Census Tract 2051.10, Los Angeles County, California",3861,06,037,205110,1,060372051101
"Block Group 1, Census Tract 2080, Los Angeles County, California",3121,06,037,208000,1,060372080001
"Block Group 1, Census Tract 2148, Los Angeles County, California",1176,06,037,214800,1,060372148001
"Block Group 2, Census Tract 2148, Los Angeles County, California",988,06,037,214800,2,060372148002
"Block Group 3, Census Tract 2148, Los Angeles County, California",802,06,037,214800,3,060372148003
"Block Group 2, Census Tract 2219, Los Angeles County, California",809,06,037,221900,2,060372219002
"Block Group 2, Census Tract 2293, Los Angeles County, California",1890,06,037,229300,2,060372293002
"Block Group 1, Census Tract 2293, Los Angeles County, California",2145,06,037,229300,1,060372293001
"Block Group 2, Census Tract 2361, Los Angeles County, California",1129,06,037,236100,2,060372361002
"Block Group 3, Census Tract 2361, Los Angeles County, California",1724,06,037,236100,3,060372361003
"Block Group 1, Census Tract 2361, Los Angeles County, California",573,06,037,236100,1,060372361001
"Block Group 4, Census Tract 2411.20, Los Angeles County, California",1464,06,037,241120,4,060372411204
"Block Group 3, Census Tract 2411.20, Los Angeles County, California",670,06,037,241120,3,060372411203
"Block Group 2, Census Tract 1433, Los Angeles County, California",2219,06,037,143300,2,060371433002
"Block Group 1, Census Tract 1433, Los Angeles County, California",1062,06,037,143300,1,060371433001
"Block Group 5, Census Tract 1433, Los Angeles County, California",1468,06,037,143300,5,060371433005
"Block Group 4, Census Tract 1433, Los Angeles County, California",1037,06,037,143300,4,060371433004
"Block Group 2, Census Tract 2119.10, Los Angeles County, California",1324,06,037,211910,2,060372119102
"Block Group 2, Census Tract 7015.02, Los Angeles County, California",1281,06,037,701502,2,060377015022
"Block Group 1, Census Tract 2119.10, Los Angeles County, California",1444,06,037,211910,1,060372119101
"Block Group 2, Census Tract 2132.01, Los Angeles County, California",1573,06,037,213201,2,060372132012
"Block Group 1, Census Tract 2132.01, Los Angeles County, California",2278,06,037,213201,1,060372132011
"Block Group 1, Census Tract 7015.02, Los Angeles County, California",1100,06,037,701502,1,060377015021
"Block Group 3, Census Tract 7015.02, Los Angeles County, California",1291,06,037,701502,3,060377015023
"Block Group 1, Census Tract 5436.01, Los Angeles County, California",3768,06,037,543601,1,060375436011
"Block Group 1, Census Tract 5436.03, Los Angeles County, California",2468,06,037,543603,1,060375436031
"Block Group 1, Census Tract 5437.03, Los Angeles County, California",3326,06,037,543703,1,060375437031
"Block Group 5, Census Tract 7012.01, Los Angeles County, California",856,06,037,701201,5,060377012015
"Block Group 4, Census Tract 7012.01, Los Angeles County, California",960,06,037,701201,4,060377012014
"Block Group 3, Census Tract 7012.01, Los Angeles County, California",814,06,037,701201,3,060377012013
"Block Group 1, Census Tract 7012.01, Los Angeles County, California",593,06,037,701201,1,060377012011
"Block Group 1, Census Tract 1310.10, Los Angeles County, California",2610,06,037,131010,1,060371310101
"Block Group 1, Census Tract 9201.10, Los Angeles County, California",3093,06,037,920110,1,060379201101
"Block Group 3, Census Tract 5775.01, Los Angeles County, California",1004,06,037,577501,3,060375775013
"Block Group 2, Census Tract 5775.01, Los Angeles County, California",1180,06,037,577501,2,060375775012
"Block Group 1, Census Tract 4073.02, Los Angeles County, California",1438,06,037,407302,1,060374073021
"Block Group 3, Census Tract 4073.02, Los Angeles County, California",1285,06,037,407302,3,060374073023
"Block Group 1, Census Tract 4085.01, Los Angeles County, California",2922,06,037,408501,1,060374085011
"Block Group 3, Census Tract 4307.21, Los Angeles County, California",949,06,037,430721,3,060374307213
"Block Group 2, Census Tract 4307.21, Los Angeles County, California",1939,06,037,430721,2,060374307212
"Block Group 3, Census Tract 4329.01, Los Angeles County, California",631,06,037,432901,3,060374329013
"Block Group 1, Census Tract 4329.01, Los Angeles County, California",2057,06,037,432901,1,060374329011
"Block Group 3, Census Tract 4606, Los Angeles County, California",1413,06,037,460600,3,060374606003
"Block Group 4, Census Tract 4606, Los Angeles County, California",871,06,037,460600,4,060374606004
"Block Group 2, Census Tract 4606, Los Angeles County, California",1044,06,037,460600,2,060374606002
"Block Group 3, Census Tract 9203.34, Los Angeles County, California",2766,06,037,920334,3,060379203343
"Block Group 1, Census Tract 9203.13, Los Angeles County, California",2246,06,037,920313,1,060379203131
"Block Group 2, Census Tract 9203.13, Los Angeles County, California",977,06,037,920313,2,060379203132
"Block Group 4, Census Tract 9203.34, Los Angeles County, California",1412,06,037,920334,4,060379203344
"Block Group 2, Census Tract 9203.34, Los Angeles County, California",1362,06,037,920334,2,060379203342
"Block Group 1, Census Tract 9203.34, Los Angeles County, California",647,06,037,920334,1,060379203341
"Block Group 2, Census Tract 1031.01, Los Angeles County, California",1177,06,037,103101,2,060371031012
"Block Group 1, Census Tract 1031.01, Los Angeles County, California",1420,06,037,103101,1,060371031011
"Block Group 3, Census Tract 6205.01, Los Angeles County, California",891,06,037,620501,3,060376205013
"Block Group 2, Census Tract 6205.01, Los Angeles County, California",813,06,037,620501,2,060376205012
"Block Group 4, Census Tract 6205.01, Los Angeles County, California",1058,06,037,620501,4,060376205014
"Block Group 1, Census Tract 6205.01, Los Angeles County, California",1493,06,037,620501,1,060376205011
"Block Group 6, Census Tract 6205.01, Los Angeles County, California",1275,06,037,620501,6,060376205016
"Block Group 4, Census Tract 6206.01, Los Angeles County, California",1682,06,037,620601,4,060376206014
"Block Group 3, Census Tract 6206.01, Los Angeles County, California",915,06,037,620601,3,060376206013
"Block Group 2, Census Tract 6206.01, Los Angeles County, California",1470,06,037,620601,2,060376206012
"Block Group 6, Census Tract 6208, Los Angeles County, California",885,06,037,620800,6,060376208006
"Block Group 2, Census Tract 6208, Los Angeles County, California",978,06,037,620800,2,060376208002
"Block Group 5, Census Tract 6208, Los Angeles County, California",1092,06,037,620800,5,060376208005
"Block Group 3, Census Tract 6208, Los Angeles County, California",1403,06,037,620800,3,060376208003
"Block Group 8, Census Tract 6208, Los Angeles County, California",1052,06,037,620800,8,060376208008
"Block Group 1, Census Tract 6210.01, Los Angeles County, California",3232,06,037,621001,1,060376210011
"Block Group 1, Census Tract 6212.01, Los Angeles County, California",2343,06,037,621201,1,060376212011
"Block Group 2, Census Tract 6212.01, Los Angeles County, California",1757,06,037,621201,2,060376212012
"Block Group 1, Census Tract 1173.01, Los Angeles County, California",1811,06,037,117301,1,060371173011
"Block Group 2, Census Tract 1174.04, Los Angeles County, California",1224,06,037,117404,2,060371174042
"Block Group 3, Census Tract 1174.04, Los Angeles County, California",2150,06,037,117404,3,060371174043
"Block Group 4, Census Tract 1210.10, Los Angeles County, California",1234,06,037,121010,4,060371210104
"Block Group 3, Census Tract 1210.10, Los Angeles County, California",1390,06,037,121010,3,060371210103
"Block Group 2, Census Tract 1210.10, Los Angeles County, California",1631,06,037,121010,2,060371210102
"Block Group 1, Census Tract 1216, Los Angeles County, California",1776,06,037,121600,1,060371216001
"Block Group 4, Census Tract 2316, Los Angeles County, California",1757,06,037,231600,4,060372316004
"Block Group 2, Census Tract 2316, Los Angeles County, California",1404,06,037,231600,2,060372316002
"Block Group 5, Census Tract 2316, Los Angeles County, California",1877,06,037,231600,5,060372316005
"Block Group 1, Census Tract 2244.10, Los Angeles County, California",1438,06,037,224410,1,060372244101
"Block Group 2, Census Tract 2244.10, Los Angeles County, California",1729,06,037,224410,2,060372244102
"Block Group 1, Census Tract 2264.20, Los Angeles County, California",1914,06,037,226420,1,060372264201
"Block Group 2, Census Tract 2264.20, Los Angeles County, California",1560,06,037,226420,2,060372264202
"Block Group 2, Census Tract 1289.10, Los Angeles County, California",1784,06,037,128910,2,060371289102
"Block Group 2, Census Tract 2287.10, Los Angeles County, California",1307,06,037,228710,2,060372287102
"Block Group 4, Census Tract 2325, Los Angeles County, California",455,06,037,232500,4,060372325004
"Block Group 1, Census Tract 2325, Los Angeles County, California",2382,06,037,232500,1,060372325001
"Block Group 1, Census Tract 1289.10, Los Angeles County, California",1374,06,037,128910,1,060371289101
"Block Group 1, Census Tract 1343.05, Los Angeles County, California",4319,06,037,134305,1,060371343051
"Block Group 1, Census Tract 1347.10, Los Angeles County, California",3007,06,037,134710,1,060371347101
"Block Group 2, Census Tract 1347.10, Los Angeles County, California",2540,06,037,134710,2,060371347102
"Block Group 2, Census Tract 1352.02, Los Angeles County, California",1573,06,037,135202,2,060371352022
"Block Group 3, Census Tract 1352.02, Los Angeles County, California",1784,06,037,135202,3,060371352023
"Block Group 1, Census Tract 1352.02, Los Angeles County, California",1240,06,037,135202,1,060371352021
"Block Group 1, Census Tract 1373.02, Los Angeles County, California",1991,06,037,137302,1,060371373021
"Block Group 2, Census Tract 1373.02, Los Angeles County, California",2415,06,037,137302,2,060371373022
"Block Group 1, Census Tract 1398.02, Los Angeles County, California",3958,06,037,139802,1,060371398021
"Block Group 1, Census Tract 1413.02, Los Angeles County, California",1757,06,037,141302,1,060371413021
"Block Group 3, Census Tract 1413.02, Los Angeles County, California",3019,06,037,141302,3,060371413023
"Block Group 2, Census Tract 1413.02, Los Angeles County, California",1216,06,037,141302,2,060371413022
"Block Group 2, Census Tract 1431, Los Angeles County, California",1280,06,037,143100,2,060371431002
"Block Group 3, Census Tract 5505, Los Angeles County, California",1204,06,037,550500,3,060375505003
